id,Country,Year,GDP,Sex,Age_category,Suicides_number,Number_of_people,Generation,Total_population,Percentage_of_population,Total_number_of_internet_users,Number_of_internet_users
4362,4303,9,9743.985691,1.0,1.0,0.0,5300.0,1.0,240300.0,0.022055763628797336,,
4363,4303,10,10108.13402,1.0,2.0,7.0,23600.0,2.0,241200.0,0.0978441127694859,21.0,2.054726368159204
4364,4303,10,10108.13402,1.0,4.0,3.0,30000.0,4.0,241200.0,0.12437810945273632,21.0,2.611940298507463
4365,4303,10,10108.13402,2.0,5.0,2.0,22000.0,2.0,241200.0,0.0912106135986733,21.0,1.9154228855721394
4366,4303,10,10108.13402,1.0,3.0,1.0,13400.0,3.0,241200.0,0.05555555555555555,21.0,1.1666666666666665
4367,4303,10,10108.13402,2.0,4.0,2.0,31800.0,4.0,241200.0,0.1318407960199005,21.0,2.768656716417911
4368,4303,10,10108.13402,2.0,3.0,1.0,18700.0,3.0,241200.0,0.0775290215588723,21.0,1.6281094527363182
4369,4303,10,10108.13402,1.0,5.0,1.0,22500.0,2.0,241200.0,0.09328358208955224,21.0,1.9589552238805972
4370,4303,10,10108.13402,2.0,2.0,0.0,22700.0,2.0,241200.0,0.09411276948590382,21.0,1.9763681592039801
4371,4303,10,10108.13402,2.0,6.0,0.0,20400.0,5.0,241200.0,0.0845771144278607,21.0,1.7761194029850746
4372,4303,10,10108.13402,2.0,1.0,0.0,9800.0,1.0,241200.0,0.0406301824212272,21.0,0.8532338308457712
4373,4303,10,10108.13402,1.0,6.0,0.0,21000.0,5.0,241200.0,0.08706467661691543,21.0,1.828358208955224
4374,4303,10,10108.13402,1.0,1.0,0.0,5300.0,1.0,241200.0,0.02197346600331675,21.0,0.4614427860696518
4375,4303,11,10658.68025,,,,,,248547.64,,1036.0,
4376,4303,12,11308.23332,,,,,,248547.64,,2091.0,
4377,4303,13,11811.27544,,,,,,248547.64,,5279.0,
4378,4303,14,11972.34158,,,,,,248547.64,,6390.0,
4379,4303,15,12734.21678,1.0,2.0,4.0,20974.0,2.0,251133.0,0.08351749869591013,10723.0,895.5581385162443
4380,4303,15,12734.21678,1.0,4.0,3.0,37000.0,4.0,251133.0,0.14733229006144155,10723.0,1579.8441463288377
4381,4303,15,12734.21678,1.0,5.0,1.0,20032.0,2.0,251133.0,0.07976649823002155,10723.0,855.336160520521
4382,4303,15,12734.21678,2.0,4.0,2.0,40354.0,4.0,251133.0,0.16068776305782195,10723.0,1723.054883269025
4383,4303,15,12734.21678,2.0,5.0,0.0,19594.0,2.0,251133.0,0.0780224024719969,10723.0,836.6342217072228
4384,4303,15,12734.21678,2.0,2.0,0.0,21656.0,2.0,251133.0,0.0862331911775832,10723.0,924.6785089972246
4385,4303,15,12734.21678,2.0,6.0,0.0,19999.0,5.0,251133.0,0.07963509375510187,10723.0,853.9271103359574
4386,4303,15,12734.21678,2.0,3.0,0.0,20755.0,3.0,251133.0,0.08264545081689782,10723.0,886.2071691095954
4387,4303,15,12734.21678,2.0,1.0,0.0,8653.0,1.0,251133.0,0.0344558461054501,10723.0,369.4700377887414
4388,4303,15,12734.21678,1.0,6.0,0.0,20504.0,5.0,251133.0,0.08164598041675128,10723.0,875.489848008824
4389,4303,15,12734.21678,1.0,3.0,0.0,16361.0,3.0,251133.0,0.06514874588365527,10723.0,698.5900021104354
4390,4303,15,12734.21678,1.0,1.0,0.0,5251.0,1.0,251133.0,0.020909239327368368,10723.0,224.20977330737102
4391,4303,16,12659.77483,1.0,3.0,1.0,16682.0,3.0,252406.0,0.0660919312536152,32310.0,2135.4302988043073
4392,4303,16,12659.77483,1.0,4.0,1.0,37608.0,4.0,252406.0,0.14899804283574875,32310.0,4814.126764023042
4393,4303,16,12659.77483,2.0,5.0,0.0,19589.0,5.0,252406.0,0.07760909011671673,32310.0,2507.5497016711174
4394,4303,16,12659.77483,2.0,2.0,0.0,21392.0,2.0,252406.0,0.08475234344666925,32310.0,2738.3482167618836
4395,4303,16,12659.77483,2.0,4.0,0.0,41070.0,4.0,252406.0,0.16271404007828658,32310.0,5257.290634929439
4396,4303,16,12659.77483,2.0,6.0,0.0,19856.0,5.0,252406.0,0.07866690966141851,32310.0,2541.7278511604322
4397,4303,16,12659.77483,2.0,3.0,0.0,20967.0,3.0,252406.0,0.08306854829124506,32310.0,2683.944795290128
4398,4303,16,12659.77483,2.0,1.0,0.0,8830.0,3.0,252406.0,0.034983320523283915,32310.0,1130.3110861073033
4399,4303,16,12659.77483,1.0,5.0,0.0,19949.0,5.0,252406.0,0.07903536366013486,32310.0,2553.6325998589573
4400,4303,16,12659.77483,1.0,2.0,0.0,20762.0,2.0,252406.0,0.08225636474568751,32310.0,2657.7031449331635
4401,4303,16,12659.77483,1.0,6.0,0.0,20312.0,5.0,252406.0,0.08047352281641483,32310.0,2600.099522198363
4402,4303,16,12659.77483,1.0,1.0,0.0,5389.0,3.0,252406.0,0.021350522570778824,32310.0,689.8353842618639
4403,4303,17,12917.43431,2.0,5.0,0.0,19595.0,5.0,253353.0,0.07734267997615975,75569.0,5844.708983118416
4404,4303,17,12917.43431,2.0,2.0,0.0,21133.0,2.0,253353.0,0.08341326133892238,75569.0,6303.456746121025
4405,4303,17,12917.43431,2.0,4.0,0.0,41563.0,4.0,253353.0,0.16405173808875365,75569.0,12397.225795629025
4406,4303,17,12917.43431,2.0,6.0,0.0,19674.0,5.0,253353.0,0.07765449787450711,75569.0,5868.272749878628
4407,4303,17,12917.43431,2.0,3.0,0.0,21258.0,3.0,253353.0,0.083906644089472,75569.0,6340.74118719731
4408,4303,17,12917.43431,2.0,1.0,0.0,9003.0,3.0,253353.0,0.035535399225586434,75569.0,2685.3745840783413
4409,4303,17,12917.43431,1.0,5.0,0.0,19863.0,5.0,253353.0,0.07840049259333814,75569.0,5924.64682478597
4410,4303,17,12917.43431,1.0,2.0,0.0,20535.0,2.0,253353.0,0.08105291826029296,75569.0,6125.087980012078
4411,4303,17,12917.43431,1.0,4.0,0.0,38009.0,4.0,253353.0,0.1500238797251266,75569.0,11337.154566948091
4412,4303,17,12917.43431,1.0,6.0,0.0,20106.0,5.0,253353.0,0.07935962866040662,75569.0,5997.127778238268
4413,4303,17,12917.43431,1.0,3.0,0.0,17104.0,3.0,253353.0,0.06751054852320675,75569.0,5101.70464135021
4414,4303,17,12917.43431,1.0,1.0,0.0,5510.0,3.0,253353.0,0.02174831164422762,75569.0,1643.498162642637
4415,4303,18,13399.25767,2.0,5.0,0.0,19594.0,5.0,254122.0,0.07710469774360347,108058.0,8331.779428778304
4416,4303,18,13399.25767,2.0,2.0,0.0,20882.0,2.0,254122.0,0.08217312944176419,108058.0,8879.464021218155
4417,4303,18,13399.25767,2.0,4.0,0.0,41911.0,4.0,254122.0,0.16492472119690543,108058.0,17821.435523095206
4418,4303,18,13399.25767,2.0,6.0,0.0,19479.0,5.0,254122.0,0.07665215919912483,108058.0,8282.87901873903
4419,4303,18,13399.25767,2.0,3.0,0.0,21643.0,3.0,254122.0,0.08516775407087934,108058.0,9203.05716939108
4420,4303,18,13399.25767,2.0,1.0,0.0,9139.0,3.0,254122.0,0.03596304137382832,108058.0,3886.09432477314
4421,4303,18,13399.25767,1.0,5.0,0.0,19769.0,5.0,254122.0,0.0777933433547666,108058.0,8406.19309622937
4422,4303,18,13399.25767,1.0,2.0,0.0,20309.0,2.0,254122.0,0.07991830695492716,108058.0,8635.812412935518
4423,4303,18,13399.25767,1.0,4.0,0.0,38276.0,4.0,254122.0,0.15062056807360244,108058.0,16275.757344897333
4424,4303,18,13399.25767,1.0,6.0,0.0,19901.0,5.0,254122.0,0.07831277890147252,108058.0,8462.322262535317
4425,4303,18,13399.25767,1.0,3.0,0.0,17621.0,3.0,254122.0,0.0693407103674613,108058.0,7492.818480887133
4426,4303,18,13399.25767,1.0,1.0,0.0,5598.0,3.0,254122.0,0.022028789321664397,108058.0,2380.3869165204114
4427,4303,19,13905.82076,1.0,4.0,3.0,38511.0,4.0,254925.0,0.15106796116504853,135999.0,20545.091650485436
4428,4303,19,13905.82076,2.0,5.0,0.0,19566.0,5.0,254925.0,0.07675198587819947,135999.0,10438.19332744925
4429,4303,19,13905.82076,2.0,2.0,0.0,20656.0,2.0,254925.0,0.08102775326076297,135999.0,11019.693415710504
4430,4303,19,13905.82076,2.0,4.0,0.0,42213.0,4.0,254925.0,0.16558987937628714,135999.0,22520.058005295676
4431,4303,19,13905.82076,2.0,6.0,0.0,19280.0,5.0,254925.0,0.07563008728057272,135999.0,10285.616240070609
4432,4303,19,13905.82076,2.0,3.0,0.0,22134.0,3.0,254925.0,0.0868255369226243,135999.0,11808.186195939983
4433,4303,19,13905.82076,2.0,1.0,0.0,9237.0,3.0,254925.0,0.03623418652544866,135999.0,4927.813133274492
4434,4303,19,13905.82076,1.0,5.0,0.0,19657.0,5.0,254925.0,0.07710895361380798,135999.0,10486.740582524271
4435,4303,19,13905.82076,1.0,2.0,0.0,20092.0,2.0,254925.0,0.07881533784446405,135999.0,10718.807131509267
4436,4303,19,13905.82076,1.0,6.0,0.0,19715.0,5.0,254925.0,0.0773364715112288,135999.0,10517.682789055605
4437,4303,19,13905.82076,1.0,3.0,0.0,18209.0,3.0,254925.0,0.07142885162302638,135999.0,9714.252391879965
4438,4303,19,13905.82076,1.0,1.0,0.0,5655.0,3.0,254925.0,0.02218299499852898,135999.0,3016.8651368049427
4439,4303,20,14850.10279,1.0,4.0,1.0,38767.0,4.0,255889.0,0.15149928289219153,143855.0,21793.929340456212
4440,4303,20,14850.10279,2.0,5.0,0.0,19501.0,5.0,255889.0,0.07620882492018023,143855.0,10963.020508892527
4441,4303,20,14850.10279,2.0,2.0,0.0,20457.0,2.0,255889.0,0.07994481982422066,143855.0,11500.462055813263
4442,4303,20,14850.10279,2.0,4.0,0.0,42518.0,4.0,255889.0,0.16615798256275183,143855.0,23902.656581564665
4443,4303,20,14850.10279,2.0,6.0,0.0,19101.0,5.0,255889.0,0.0746456471360629,143855.0,10738.14956875833
4444,4303,20,14850.10279,2.0,3.0,0.0,22723.0,3.0,255889.0,0.08880022197124535,143855.0,12774.355931673499
4445,4303,20,14850.10279,2.0,1.0,0.0,9297.0,3.0,255889.0,0.036332159647347095,143855.0,5226.562826069116
4446,4303,20,14850.10279,1.0,5.0,0.0,19524.0,5.0,255889.0,0.07629870764276699,143855.0,10975.950587950245
4447,4303,20,14850.10279,1.0,2.0,0.0,19893.0,2.0,255889.0,0.07774073914861522,143855.0,11183.394030224043
4448,4303,20,14850.10279,1.0,6.0,0.0,19569.0,5.0,255889.0,0.07647456514348018,143855.0,11001.248568715342
4449,4303,20,14850.10279,1.0,3.0,0.0,18856.0,3.0,255889.0,0.07368820074329104,143855.0,10600.416117926132
4450,4303,20,14850.10279,1.0,1.0,0.0,5683.0,3.0,255889.0,0.022208848367846996,143855.0,3194.8538819566297
4451,4303,21,16099.4947,1.0,1.0,1.0,5792.0,3.0,256883.0,0.02254722967265253,152097.0,3429.3659915214316
4452,4303,21,16099.4947,1.0,4.0,5.0,38972.0,4.0,256883.0,0.15171109026288232,152097.0,23074.801695713613
4453,4303,21,16099.4947,1.0,2.0,2.0,19677.0,2.0,256883.0,0.07659907428673754,152097.0,11650.489401789919
4454,4303,21,16099.4947,1.0,3.0,1.0,19527.0,3.0,256883.0,0.07601515086634772,152097.0,11561.67640131889
4455,4303,21,16099.4947,2.0,5.0,0.0,19383.0,5.0,256883.0,0.07545458438277348,152097.0,11476.415920866699
4456,4303,21,16099.4947,2.0,2.0,0.0,20256.0,2.0,256883.0,0.07885301868944228,152097.0,11993.307583608103
4457,4303,21,16099.4947,2.0,4.0,0.0,42772.0,4.0,256883.0,0.16650381691275795,152097.0,25324.731040979746
4458,4303,21,16099.4947,2.0,6.0,0.0,18922.0,5.0,256883.0,0.0736599930707754,152097.0,11203.463966085726
4459,4303,21,16099.4947,2.0,3.0,0.0,23361.0,3.0,256883.0,0.0909402334915117,152097.0,13831.736693358454
4460,4303,21,16099.4947,2.0,1.0,0.0,9430.0,3.0,256883.0,0.03670931902850714,152097.0,5583.37729627885
4461,4303,21,16099.4947,1.0,5.0,0.0,19356.0,5.0,256883.0,0.07534947816710331,152097.0,11460.429580781913
4462,4303,21,16099.4947,1.0,6.0,0.0,19435.0,5.0,256883.0,0.07565701116850862,152097.0,11507.204427696655
4463,4303,22,16765.32442,2.0,5.0,0.0,19237.0,5.0,258083.0,0.07453803621315623,160719.0,11979.678642142257
4464,4303,22,16765.32442,2.0,2.0,0.0,20074.0,2.0,258083.0,0.07778117892305964,160719.0,12500.913295335222
4465,4303,22,16765.32442,2.0,4.0,0.0,43042.0,4.0,258083.0,0.16677580468298958,160719.0,26804.040552845403
4466,4303,22,16765.32442,2.0,6.0,0.0,18772.0,6.0,258083.0,0.0727362902632099,160719.0,11690.103834812831
4467,4303,22,16765.32442,2.0,3.0,0.0,24071.0,3.0,258083.0,0.09326844464765212,160719.0,14990.011155326001
4468,4303,22,16765.32442,2.0,1.0,0.0,9551.0,3.0,258083.0,0.037007474339650424,160719.0,5947.804268394277
4469,4303,22,16765.32442,1.0,5.0,0.0,19188.0,5.0,258083.0,0.0743481748119791,160719.0,11949.164307606468
4470,4303,22,16765.32442,1.0,2.0,0.0,19468.0,2.0,258083.0,0.0754330971044199,160719.0,12123.53193352526
4471,4303,22,16765.32442,1.0,4.0,0.0,39190.0,4.0,258083.0,0.1518503737169825,160719.0,24405.24021341971
4472,4303,22,16765.32442,1.0,6.0,0.0,19359.0,6.0,258083.0,0.07501075235486258,160719.0,12055.65310772116
4473,4303,22,16765.32442,1.0,3.0,0.0,20249.0,3.0,258083.0,0.07845925535583514,160719.0,12609.893061534469
4474,4303,22,16765.32442,1.0,1.0,0.0,5882.0,3.0,258083.0,0.022791117586202888,160719.0,3662.965627336942
4475,4303,23,17170.59085,2.0,4.0,1.0,43278.0,4.0,259414.0,0.16682985498084144,170274.0,28406.786727007795
4476,4303,23,17170.59085,2.0,5.0,0.0,19070.0,5.0,259414.0,0.07351183821998812,170274.0,12517.154741070257
4477,4303,23,17170.59085,2.0,2.0,0.0,19912.0,2.0,259414.0,0.07675761524050359,170274.0,13069.826177461508
4478,4303,23,17170.59085,2.0,6.0,0.0,18667.0,6.0,259414.0,0.07195833686693856,170274.0,12252.633851681096
4479,4303,23,17170.59085,2.0,3.0,0.0,24852.0,3.0,259414.0,0.09580053505207892,170274.0,16312.340305457685
4480,4303,23,17170.59085,2.0,1.0,0.0,9658.0,3.0,259414.0,0.037230064684249886,170274.0,6339.312034045965
4481,4303,23,17170.59085,1.0,5.0,0.0,19029.0,5.0,259414.0,0.07335378969523619,170274.0,12490.243186566648
4482,4303,23,17170.59085,1.0,2.0,0.0,19259.0,2.0,259414.0,0.0742404033706739,170274.0,12641.210443538128
4483,4303,23,17170.59085,1.0,4.0,0.0,39368.0,4.0,259414.0,0.15175742249840024,170274.0,25840.343358492602
4484,4303,23,17170.59085,1.0,6.0,0.0,19341.0,6.0,259414.0,0.07455650042017778,170274.0,12695.033552545352
4485,4303,23,17170.59085,1.0,3.0,0.0,21022.0,3.0,259414.0,0.08103648993500737,170274.0,13798.407287193444
4486,4303,23,17170.59085,1.0,1.0,0.0,5958.0,3.0,259414.0,0.022967149035903998,170274.0,3910.7083349395175
4487,4303,24,16392.95742,1.0,1.0,1.0,6022.0,3.0,260718.0,0.023097753127900644,180170.0,4161.522181053859
4488,4303,24,16392.95742,1.0,4.0,3.0,39442.0,4.0,260718.0,0.15128222830798027,180170.0,27256.519074248805
4489,4303,24,16392.95742,1.0,3.0,1.0,21837.0,3.0,260718.0,0.08375716291165167,180170.0,15090.52804179228
4490,4303,24,16392.95742,2.0,5.0,0.0,18898.0,5.0,260718.0,0.07248444679692234,180170.0,13059.522779401499
4491,4303,24,16392.95742,2.0,2.0,0.0,19762.0,2.0,260718.0,0.07579837218757432,180170.0,13656.592717035266
4492,4303,24,16392.95742,2.0,4.0,0.0,43400.0,4.0,260718.0,0.16646338189154566,180170.0,29991.707515399783
4493,4303,24,16392.95742,2.0,6.0,0.0,18606.0,6.0,260718.0,0.07136446275285942,180170.0,12857.73525418268
4494,4303,24,16392.95742,2.0,3.0,0.0,25695.0,3.0,260718.0,0.09855476031574345,180170.0,17756.611166087496
4495,4303,24,16392.95742,2.0,1.0,0.0,9752.0,3.0,260718.0,0.0374043986222662,180170.0,6739.150499773702
4496,4303,24,16392.95742,1.0,5.0,0.0,18881.0,5.0,260718.0,0.07241924224641183,180170.0,13047.774875536019
4497,4303,24,16392.95742,1.0,2.0,0.0,19044.0,2.0,260718.0,0.07304443881895381,180170.0,13160.416542010908
4498,4303,24,16392.95742,1.0,6.0,0.0,19379.0,6.0,260718.0,0.07432935202019039,180170.0,13391.919353477702
4499,4303,25,16164.98116,1.0,4.0,3.0,39379.0,2.0,261927.0,0.15034341629538,181999.0,27362.351422342865
4500,4303,25,16164.98116,2.0,5.0,0.0,18739.0,5.0,261927.0,0.07154283445387455,181999.0,13020.724327770715
4501,4303,25,16164.98116,2.0,2.0,0.0,19612.0,2.0,261927.0,0.07487582418001962,181999.0,13627.32512493939
4502,4303,25,16164.98116,2.0,4.0,0.0,43369.0,2.0,261927.0,0.16557666830834544,181999.0,30134.78805545056
4503,4303,25,16164.98116,2.0,6.0,0.0,18590.0,6.0,261927.0,0.07097397366441795,181999.0,12917.192232950401
4504,4303,25,16164.98116,2.0,3.0,0.0,26589.0,3.0,261927.0,0.10151301698564867,181999.0,18475.267578371073
4505,4303,25,16164.98116,2.0,1.0,0.0,9853.0,3.0,261927.0,0.03761735139943572,181999.0,6846.320337345902
4506,4303,25,16164.98116,1.0,5.0,0.0,18747.0,5.0,261927.0,0.07157337731505344,181999.0,13026.28309796241
4507,4303,25,16164.98116,1.0,2.0,0.0,18826.0,2.0,261927.0,0.07187498806919485,181999.0,13081.175953605392
4508,4303,25,16164.98116,1.0,6.0,0.0,19462.0,6.0,261927.0,0.07430314553291566,181999.0,13523.098183845117
4509,4303,25,16164.98116,1.0,3.0,0.0,22675.0,3.0,261927.0,0.08656992215388257,181999.0,15755.639262084473
4510,4303,25,16164.98116,1.0,1.0,0.0,6086.0,3.0,261927.0,0.023235481641831503,181999.0,4228.834423331692
4511,4303,26,16321.98342,2.0,5.0,0.0,18660.0,5.0,263203.0,0.0708958484515754,186600.0,13229.165321063969
4512,4303,26,16321.98342,2.0,2.0,0.0,19511.0,5.0,263203.0,0.07412909427324156,186600.0,13832.488991386876
4513,4303,26,16321.98342,2.0,4.0,0.0,43221.0,2.0,263203.0,0.1642116541224834,186600.0,30641.894659255402
4514,4303,26,16321.98342,2.0,6.0,0.0,18501.0,6.0,263203.0,0.07029175199370828,186600.0,13116.440922025966
4515,4303,26,16321.98342,2.0,3.0,0.0,27506.0,4.0,263203.0,0.10450488786222041,186600.0,19500.61207509033
4516,4303,26,16321.98342,2.0,1.0,0.0,10011.0,3.0,263203.0,0.03803528075287896,186600.0,7097.383388487214
4517,4303,26,16321.98342,1.0,5.0,0.0,18668.0,5.0,263203.0,0.07092624324190834,186600.0,13234.836988940096
4518,4303,26,16321.98342,1.0,2.0,0.0,18675.0,5.0,263203.0,0.07095283868344966,186600.0,13239.799698331706
4519,4303,26,16321.98342,1.0,4.0,0.0,39290.0,2.0,263203.0,0.14927641402263653,186600.0,27854.978856623977
4520,4303,26,16321.98342,1.0,6.0,0.0,19431.0,6.0,263203.0,0.07382514636991219,186600.0,13775.772312625615
4521,4303,26,16321.98342,1.0,3.0,0.0,23496.0,4.0,263203.0,0.08926949920783578,186600.0,16657.688552182157
4522,4303,26,16321.98342,1.0,1.0,0.0,6233.0,3.0,263203.0,0.02368134101814949,186600.0,4418.938233986695
4523,4303,27,16582.13009,2.0,5.0,0.0,18575.0,5.0,264270.0,0.07028796306807432,200489.0,14091.963427555153
4524,4303,27,16582.13009,2.0,2.0,0.0,19421.0,5.0,264270.0,0.07348923449502402,200489.0,14733.78313467287
4525,4303,27,16582.13009,2.0,4.0,0.0,42921.0,2.0,264270.0,0.16241344079918266,200489.0,32562.10833238733
4526,4303,27,16582.13009,2.0,6.0,0.0,18436.0,6.0,264270.0,0.06976198584780717,200489.0,13986.510780641012
4527,4303,27,16582.13009,2.0,3.0,0.0,28473.0,4.0,264270.0,0.10774208196163015,200489.0,21601.102270405267
4528,4303,27,16582.13009,2.0,1.0,0.0,10166.0,3.0,264270.0,0.03846823324630113,200489.0,7712.457615317668
4529,4303,27,16582.13009,1.0,5.0,0.0,18579.0,5.0,264270.0,0.07030309910318992,200489.0,14094.998036099445
4530,4303,27,16582.13009,1.0,2.0,0.0,18523.0,5.0,264270.0,0.0700911946115715,200489.0,14052.513516479357
4531,4303,27,16582.13009,1.0,4.0,0.0,39060.0,2.0,264270.0,0.14780338290384834,200489.0,29632.95243500965
4532,4303,27,16582.13009,1.0,6.0,0.0,19402.0,6.0,264270.0,0.07341733832822492,200489.0,14719.368744087486
4533,4303,27,16582.13009,1.0,3.0,0.0,24339.0,4.0,264270.0,0.09209898966965603,200489.0,18464.834339879668
4534,4303,27,16582.13009,1.0,1.0,0.0,6375.0,3.0,264270.0,0.02412305596548984,200489.0,4836.407367465092
4535,4303,28,16607.18236,2.0,5.0,0.0,18473.0,5.0,265165.0,0.06966605698338771,202841.0,14131.132664567347
4536,4303,28,16607.18236,2.0,2.0,0.0,19336.0,5.0,265165.0,0.0729206343220259,202841.0,14791.294386514057
4537,4303,28,16607.18236,2.0,4.0,0.0,42518.0,2.0,265165.0,0.16034544528878245,202841.0,32524.63046782192
4538,4303,28,16607.18236,2.0,6.0,0.0,18384.0,6.0,265165.0,0.0693304169102257,202841.0,14063.051096487092
4539,4303,28,16607.18236,2.0,3.0,0.0,29474.0,4.0,265165.0,0.11115343276827636,202841.0,22546.473456149943
4540,4303,28,16607.18236,2.0,1.0,0.0,10306.0,3.0,265165.0,0.038866366224803425,202841.0,7883.692591405352
4541,4303,28,16607.18236,1.0,5.0,0.0,18497.0,5.0,265165.0,0.06975656666603813,202841.0,14149.49173910584
4542,4303,28,16607.18236,1.0,2.0,0.0,18365.0,5.0,265165.0,0.06925876341146078,202841.0,14048.516829144117
4543,4303,28,16607.18236,1.0,4.0,0.0,38728.0,2.0,265165.0,0.14605245790356947,202841.0,29625.426613617936
4544,4303,28,16607.18236,1.0,6.0,0.0,19376.0,6.0,265165.0,0.07307148379310995,202841.0,14821.892844078215
4545,4303,28,16607.18236,1.0,3.0,0.0,25209.0,4.0,265165.0,0.09506910791394038,202841.0,19283.91291837158
4546,4303,28,16607.18236,1.0,1.0,0.0,6499.0,3.0,265165.0,0.024509267814379725,202841.0,4971.484392736597
4547,4303,29,16861.34651,,,,,,248547.64,,212992.0,
4548,4303,30,17386.93959,,,,,,248547.64,,216318.0,
4549,4303,31,17947.96334,,,,,,248547.64,,226713.0,
4550,4303,32,18229.58768,,,,,,248547.64,,,
4551,4303,33,18554.12928,,,,,,248547.64,,,
4552,4552,5,54959.66686,,,,,,,,,
4553,4552,6,56957.04564,,,,,,,,,
4554,4552,7,59315.49556,,,,,,,,,
4555,4552,8,59221.62765,,,,,,,,,
4556,4552,9,60713.3777,,,,,,,,,
4557,4552,10,63092.95787,,,,,,,,,
4558,4552,11,64468.37649,,,,,,,,,
4559,4552,12,63095.77642,,,,,,,,,
4560,4552,13,62020.90941,,,,,,,,,
4561,4552,14,63432.25556,,,,,,,,,
4562,4552,15,65305.76557,,,,,,,,,
4563,4552,16,67184.3545,,,,,,,,,
4564,4552,17,69510.20853,,,,,,,,,
4565,4552,18,71514.39372,,,,,,,,,
4566,4552,19,72549.22496,,,,,,,,,
4567,4552,20,73930.4777,,,,,,,,,
4568,4552,21,78411.6146,,,,,,,,,
4569,4552,22,79631.19236,,,,,,,,,
4570,4552,23,78670.55795,,,,,,,,,
4571,4552,24,76961.8122,,,,,,,,,
4572,4552,25,78907.87122,,,,,,,,,
4573,4552,26,82502.9353,,,,,,,,,
4574,4552,27,83725.42103,,,,,,,,,
4575,4552,28,82263.49831,,,,,,,,,
4576,4552,29,80782.0315,,,,,,,,,
4577,4552,30,80177.75612,,,,,,,,,
4578,4552,31,78134.66652,,,,,,,,,
4579,4552,32,79789.48786,,,,,,,,,
4580,4552,33,80920.04868,,,,,,,,,
4581,4581,5,1527.318005,,,,,,,,0.0,
4582,4581,6,1561.268532,,,,,,,,,
4583,4581,7,1670.680164,,,,,,,,,
4584,4581,8,1750.523298,,,,,,,,,
4585,4581,9,1878.897652,,,,,,,,,
4586,4581,10,2043.535699,,,,,,,,,
4587,4581,11,2168.991473,,,,,,,,,
4588,4581,12,2281.792061,,,,,,,,,
4589,4581,13,2389.082202,,,,,,,,,
4590,4581,14,2555.91735,,,,,,,,767.0,
4591,4581,15,2640.679535,,,,,,,,2299.0,
4592,4581,16,2865.296749,,,,,,,,5098.0,
4593,4581,17,3161.84584,,,,,,,,10162.0,
4594,4581,18,3406.512427,,,,,,,,15193.0,
4595,4581,19,3641.685222,,,,,,,,20214.0,
4596,4581,20,3968.817637,,,,,,,,25262.0,
4597,4581,21,4317.784502,,,,,,,,30373.0,
4598,4581,22,5181.00986,,,,,,,,40668.0,
4599,4581,23,5472.363625,,,,,,,,45912.0,
4600,4581,24,5822.685951,,,,,,,,51227.0,
4601,4581,25,6517.066344,,,,,,,,98959.0,
4602,4581,26,7097.18994,,,,,,,,106633.0,
4603,4581,27,7513.686888,,,,,,,,117463.0,
4604,4581,28,7712.881979,,,,,,,,171351.0,
4605,4581,29,8108.300979,,,,,,,,235264.0,
4606,4581,30,8705.598204,,,,,,,,313380.0,
4607,4581,31,9392.257873,,,,,,,,333248.0,
4608,4581,32,9860.605042,,,,,,,,,
4609,4581,33,10167.93406,,,,,,,,,
4610,4610,5,5516.982749,,,,,,,,0.0,
4611,4610,6,5946.129686,,,,,,,,0.0,
